start-x	start-y	end-x	end-y	distance
2207.7607	1236.2287	2245.5691	1249.3419	83.62955492204988
2362.6727	830.38688	2373.1693	792.59904	82.68798027405978
2362.6727	830.38688	2366.8714	909.92794	165.80276583587676
2362.6727	830.38688	2346.3446	817.55768	43.20916300510133
2643.4527	1857.7767	2659.5293	1861.2217	34.16654431837749
2643.4527	1857.7767	2609.0028	1856.2456	71.99205371050593
2562.6436	879.88974	2584.9678	855.812	69.56047189973438
2562.6436	879.88974	2565.8916	905.33213	54.82001663200662
2562.6436	879.88974	2544.2385	838.74886	96.61772203755596
1366.4687	899.61078	1366.385	943.23007	89.60837456045478
1366.4687	899.61078	1370.6408	878.26576	42.95312632615233
1366.4687	899.61078	1417.195	899.91885	107.03330088864811
1574.0266	1554.4204	1585.6895	1553.2541	24.42642237123465
2469.7015	1928.4484	2477.7424	1931.8945	17.825499520292766
2469.7015	1928.4484	2467.4041	1902.0284	52.976458096777314
2062.494	1953.7578	2056.561	1955.3846	12.888776706000513
2062.494	1953.7578	2069.6711	1955.5282	14.80301276133479
2062.494	1953.7578	2062.8768	1957.155	7.633660362153665
2062.494	1953.7578	2061.9199	1950.0736	7.868390271272568
2115.0	685.78573	2123.5714	679.7143	22.82333507615895
2115.0	685.78573	2143.2143	718.28573	90.34158169216126
2115.0	685.78573	2072.7424	634.12714	138.1995671059679
2115.0	685.78573	2107.5	692.57144	21.324911439554757
1801.4286	1076.8572	1846.4286	1116.5	123.5909486508482
1801.4286	1076.8572	1798.2143	1086.1429	21.92897307681555
1801.4286	1076.8572	1798.2143	1061.8572	32.91682648317507
1977.1428	1031.5	1990.0	1017.5714	39.57353554676289
1784.4345	1623.0225	1786.9598	1591.2027	67.69031391095484
2352.8298	2349.9312	2361.3466	2354.2375	19.655900895128564
2352.8298	2349.9312	2337.4231	2328.0173	56.58049227932381
2352.8298	2349.9312	2356.2748	2341.6058	18.734719652915896
2352.8298	2349.9312	2347.9494	2358.0652	20.18182055523595
1909.452	1922.7352	1913.6506	1887.7465	72.72707389650905
1909.452	1922.7352	1929.9787	1926.0008	43.556146121780515
1909.452	1922.7352	1895.923	1895.2107	64.46471850909012
1909.452	1922.7352	1898.2556	1926.4673	24.0547069739139
1910.3442	358.59149	1939.5759	358.59149	63.28716410999999
1910.3442	358.59149	1869.2033	359.13282	88.15020971999999
2035.2212	1965.4325	2035.3648	1968.4947	6.505031314422429
2035.2212	1965.4325	2030.293	1966.4373	10.393297513987406
2035.2212	1965.4325	2040.8672	1964.7148	11.869833481576809
2035.2212	1965.4325	2034.5992	1962.0354	7.424785190466551
2083.4396	1514.0019	2078.2072	1502.2743	26.190328449111867
2083.4396	1514.0019	2101.3698	1550.7238	84.45946568102445
2083.4396	1514.0019	2101.3698	1506.4257	39.508106326251834
798.13732	1450.1946	812.98178	1454.8129	32.68527344292918
798.13732	1450.1946	777.68495	1443.4321	44.971928973933274
1743.8386	1632.3287	1744.5384	1626.4973	13.157144093013802
1743.8386	1632.3287	1763.7263	1636.1545	41.55285522237023
1743.8386	1632.3287	1743.3721	1539.7252	193.33405588293596
1743.8386	1632.3287	1694.0258	1633.124	103.72643033287329
1431.5831	1788.877	1446.1286	1788.1114	36.75959529
1431.5831	1788.877	1355.7934	1732.2261	197.543234289808
1704.0985	479.84881	1721.421	493.92333	45.724957086018904
1704.0985	479.84881	1721.9623	461.98501	52.766295012981
2274.3947	1661.0165	2272.2294	1654.1061	16.08219690528091
2274.3947	1661.0165	2295.3191	1701.3852	94.92637727592015
2274.3947	1661.0165	2217.7899	1695.5768	137.40473131452234
2249.3067	1985.3642	2242.9427	2007.6381	47.65258255594995
2249.3067	1985.3642	2233.7503	1999.5063	43.473521256459115
2249.3067	1985.3642	2243.6498	1979.0002	18.274877745800456
2249.3067	1985.3642	2282.5407	1954.6051	93.49604943916194
1358.4921	2144.8435	1374.7372	2121.6943	60.22279348094531
1358.4921	2144.8435	1334.5307	2115.1962	80.11825388058081
1606.6828	539.04729	1632.8077	440.14579	216.3827820895335
1606.6828	539.04729	1557.1337	604.95008	171.42562590752445
1606.6828	539.04729	1553.9286	419.35714	274.7150936925531
1606.6828	539.04729	1721.9623	535.60553	243.6812839741956
1606.6828	539.04729	1675.7272	598.7614	189.1061862766694
1340.9499	1059.2904	1345.2383	965.27544	197.16692537962234
1340.9499	1059.2904	1340.2901	1104.1536	92.99533104669932
1561.7294	1647.4919	1542.2416	1682.1369	82.98575656186638
1561.7294	1647.4919	1562.2707	1611.7643	74.5970707490869
1561.7294	1647.4919	1579.0519	1612.847	81.9012049392858
1561.7294	1647.4919	1560.6467	1681.5955	72.3283665
1561.7294	1647.4919	1544.4069	1611.7643	84.45781263035227
961.26148	1520.2935	944.10788	1518.6441	35.97674195541927
961.26148	1520.2935	997.54795	1530.6846	78.46919459350234
1188.684	1398.3707	1201.4119	1391.1466	28.9083518893125
1188.684	1398.3707	1163.4921	1397.9042	53.57589438374823
1632.5	431.5	1721.0714	432.57143	184.9165247171721
1632.5	431.5	1632.8077	440.14579	19.576075458866868
1632.5	431.5	1631.7857	384.71429	97.67737187161626
1743.5714	626.14286	1757.1486	624.38322	27.33426627711996
1743.5714	626.14286	1730.7143	607.21429	47.77120113817956
1743.5714	626.14286	1723.6414	626.00278	42.38352335297541
1543.3242	1659.4011	1542.2416	1682.1369	46.349027514194695
1543.3242	1659.4011	1490.8155	1659.4011	109.67483033988293
2371.5858	2399.9792	2365.3657	2391.6538	22.53527685043122
2371.5858	2399.9792	2368.1409	2423.1372	49.64102862442473
2371.5858	2399.9792	2375.4136	2379.2136	44.440283924363996
2301.7239	1296.7118	2322.2943	1299.4184	44.212488651841774
2301.7239	1296.7118	2284.4014	1256.1122	93.5191996622049
2301.7239	1296.7118	2314.1744	1257.7362	88.65560929578375
2301.7239	1296.7118	2302.2652	1316.7409	41.83001976352665
2301.7239	1296.7118	2285.9752	1290.7582	35.898333129474835
1281.7195	1742.876	1318.6734	1755.7574	82.56138182789431
1281.7195	1742.876	1233.685	1735.7283	101.92148524109741
1560.3757	1760.6288	1562.8125	1733.6982	56.63827243279907
1560.3757	1760.6288	1538.4523	1761.1707	46.34903260484238
1560.3757	1760.6288	1613.6968	1761.712	112.8838218590514
1560.3757	1760.6288	1561.0528	1786.6467	54.35252552952447
1754.2857	1034.0	1755.3571	1010.7857	48.48743134401003
1754.2857	1034.0	1730.0822	1008.1843	76.86536272147424
1754.2857	1034.0	1748.9286	1049.0	35.05223825767637
2870.6589	359.13284	2828.4354	408.93495	135.58250902715486
2373.4603	1335.3347	2355.8566	1329.1914	38.83082085722994
2373.4603	1335.3347	2371.9361	1404.3023	143.98602539517725
2373.4603	1335.3347	2393.117	1330.311	42.00045864872133
2373.4603	1335.3347	2373.8198	1301.5099	69.34854074865363
2373.4603	1335.3347	2365.6005	1319.9889	38.20970582644386
2277.4436	834.07545	2302.1376	833.66416	50.11118674236234
2277.4436	834.07545	2270.8229	807.65273	55.308641199039116
2277.4436	834.07545	2282.9447	851.8469	38.36915579704925
2277.4436	834.07545	2244.0538	832.654	65.90516093355653
2153.4002	2079.4711	2148.5282	2102.2069	48.00099871938762
2153.4002	2079.4711	2106.846	1980.9496	228.99551324406178
2153.4002	2079.4711	2166.5801	2110.3598	68.27692944767307
1560.6467	1681.5955	1542.2416	1682.1369	40.70037747024567
1560.6467	1681.5955	1586.0891	1678.3476	51.056468693565385
1560.6467	1681.5955	1561.7294	1647.4919	72.3283665
1560.6467	1681.5955	1560.6467	1698.3767	35.052332491861435
2379.9456	2863.3131	2380.2163	2772.6408	189.86254219361984
2379.9456	2863.3131	2380.7576	2966.1653	214.7312295383373
2178.5714	384.71429	2178.5714	392.21429	16.420293474611544
2178.5714	384.71429	2164.3228	384.692	29.613398189999998
2432.1602	1050.5016	2436.3477	1064.7124	30.96720815408685
2432.1602	1050.5016	2421.8252	1055.4777	23.22962466816756
2432.1602	1050.5016	2508.7154	1009.5446	181.25966976552792
1533.039	1681.5955	1525.4604	1695.1287	32.94876782845305
1533.039	1681.5955	1542.2416	1682.1369	22.71543346388154
2027.3623	1632.2345	2007.5348	1624.6184	42.993617389365234
2027.3623	1632.2345	2040.5801	1646.867	42.41370954673377
1195.915	1694.8419	1196.7936	1665.6043	60.39269689008807
1195.915	1694.8419	1216.4629	1694.714	42.39192251496345
1195.915	1694.8419	1172.8224	1694.8419	48.697481429999996
2262.5	492.92857	2266.0714	464.35714	56.97921551061984
2262.5	492.92857	2251.4286	505.07143	34.273656759804204
2262.5	492.92857	2297.5	463.28571	95.75465741989935
1860.3571	1052.2143	1851.0714	1054.3572	19.009174779893332
1860.3571	1052.2143	1882.5	1087.5714	85.43618133863657
1860.3571	1052.2143	1851.7857	1044.3572	25.39438366411935
1860.3571	1052.2143	1925.7143	1033.2857	140.62168884010038
1585.0065	1125.6524	1666.4286	1125.4286	168.38908029
1585.0065	1125.6524	1562.2707	1126.735	51.998099048698435
2439.221	801.9386	2457.0848	801.9386	37.31137466910453
2439.221	801.9386	2439.7623	795.44268	13.995043488794549
2266.0714	464.35714	2258.2143	442.57143	49.514153033579014
2266.0714	464.35714	2262.5	492.92857	56.97921551061984
2373.1693	792.59904	2362.6727	830.38688	82.68798027405978
2373.1693	792.59904	2400.1224	790.15174	56.69849954583236
2373.1693	792.59904	2346.3446	817.55768	75.83348537282973
2066.2465	1268.0214	2096.3582	1239.5342	86.32003526203715
2066.2465	1268.0214	2053.6401	1302.8042	75.7947181660959
1833.9319	1447.256	1854.5103	1438.0959	46.364865468821904
1833.9319	1447.256	1797.2068	1464.5233	85.42000456574834
1833.9319	1447.256	1828.3761	1434.6291	28.800085752923966
1833.9319	1447.256	1845.0436	1472.0047	55.24548697862127
1585.6895	1553.2541	1586.3893	1523.8636	60.39249151427072
1585.6895	1553.2541	1574.0266	1554.4204	24.42642237123465
1828.0624	820.88507	1791.683	804.0709	83.43072201934964
1828.0624	820.88507	1854.0461	810.59985	57.29211280514061
1828.0624	820.88507	1791.2522	834.41825	81.80364723707925
700.47449	1571.9148	825.50091	1663.3521	323.7669835588995
3816.8991	1126.735	3816.3577	1102.9166	49.738517846522186
3816.8991	1126.735	3822.3123	1158.132	66.51460504075241
1724.818	2098.7481	1719.9445	2094.6869	13.244041636846154
1290.8086	955.04925	1292.1281	897.65066	119.86269542330471
1290.8086	955.04925	1289.1592	1014.757	124.69942252375635
2293.3333	2495.2105	2308.4904	2497.6465	31.588088133861476
2293.3333	2495.2105	2293.6039	2515.2396	41.25347999248251
2293.3333	2495.2105	2277.9054	2496.8345	32.33229514475763
2293.3333	2495.2105	2293.3333	2484.384	22.602484049999997
3957.3953	922.20051	3960.9489	906.05699	34.80981951096195
3957.3953	922.20051	3959.2228	939.46087	36.02508910053858
1699.5816	1457.3575	1663.3152	1458.0564	76.74577932309477
1699.5816	1457.3575	1699.5816	1485.1367	58.03297032017772
1699.5816	1457.3575	1727.2916	1436.7287	72.33539646314988
1699.5816	1457.3575	1751.6045	1469.4793	113.26695592170995
1853.0455	1658.0906	1872.9122	1650.1429	43.85943211398117
1853.0455	1658.0906	1846.0538	1644.2357	32.06978599100193
1853.0455	1658.0906	1825.7864	1671.8663	63.3602949528891
1525.5089	1473.7131	1544.1696	1473.9463	38.9609853275652
1373.9376	621.54356	1425.0686	622.20331	106.05969233740932
1373.9376	621.54356	1349.8566	618.90462	49.819172664594625
1373.9376	621.54356	1373.6078	556.55779	135.67079202899998
1373.9376	621.54356	1370.6408	642.78837	46.326501593201876
2007.5348	1624.6184	2027.3623	1632.2345	42.993617389365234
2007.5348	1624.6184	1991.6446	1623.2992	32.54519301555312
1663.3152	1458.0564	1699.5816	1457.3575	76.74577932309477
1663.3152	1458.0564	1631.726	1445.9951	70.14116029727865
1311.7876	2039.6568	1311.7876	2066.055	55.11152214
1311.7876	2039.6568	1321.1285	2014.0708	56.864280711157434
2130.5965	1158.3351	2132.3563	1133.5019	52.528929284197915
2130.5965	1158.3351	2129.0057	1188.8548	64.50660575842154
2130.5965	1158.3351	2113.8833	1173.8305	47.209079781170516
2130.5965	1158.3351	2143.1149	1145.1401	38.391120116303576
2278.1592	1026.6446	2261.6656	1011.4323	47.11006282760385
2278.1592	1026.6446	2292.5412	1030.568	30.324645940488956
2201.2234	1952.1302	2213.2442	1975.4647	54.79958084548077
2201.2234	1952.1302	2194.8595	1931.9776	44.61161601029159
2264.9136	1080.7222	2290.6263	1051.7951	82.39565330517735
2264.9136	1080.7222	2197.2477	1145.6815	195.01199533289108
2495.701	1846.2934	2479.2417	1842.8484	35.27907919054488
2495.701	1846.2934	2517.1721	1851.5723	46.128177689298326
1570.2945	2077.1522	1556.7655	2066.4223	38.0339515288644
1046.6996	1218.9508	963.57063	1219.2807	174.237082899
1046.6996	1218.9508	1046.0399	1229.8368	23.45590336735077
1046.6996	1218.9508	1067.4819	1242.702	65.07604278804996
1046.6996	1218.9508	1067.8118	1219.9405	42.74843829990717
2177.1429	519.0	2121.7857	520.07143	115.59087110754068
2177.1429	519.0	2187.8571	516.14286	24.78518971348827
1663.4989	1474.2672	1612.6141	1465.0646	109.27244664730763
1663.4989	1474.2672	1678.6561	1488.3417	43.958967418405436
2437.4981	610.1679	2397.597	626.83542	109.59398431938845
2512.8415	859.86063	2520.4201	834.95957	54.34030721788368
2275.7402	888.00963	2306.0545	930.23317	107.1479535744955
2275.7402	888.00963	2263.831	884.22034	26.455641673740327
1756.0879	1125.5104	1758.9286	1169.7143	91.11744791551354
1756.0879	1125.5104	1774.6428	1126.5	38.71971275403825
1756.0879	1125.5104	1702.8571	1122.9286	112.66532045552567
1953.9286	1029.7143	1941.0714	1018.2857	35.91332450943462
1953.9286	1029.7143	1945.7143	1036.5	20.62251342255973
1953.9286	1029.7143	1990.3571	991.50001	108.61334076612704
2146.3629	1231.7525	2133.9124	1240.9551	33.23821081494351
2146.3629	1231.7525	2153.4002	1221.4673	27.91222434281685
1947.5	845.42859	1996.4286	861.14287	105.63969269173346
1947.5	845.42859	1932.8571	860.42859	43.23242456351514
1947.5	845.42859	1978.9286	815.42859	92.30175136644495
1947.5	845.42859	1928.7493	833.87693	46.54159640102094
1897.9472	1960.0194	1903.7201	1952.4322	20.597253035175832
1897.9472	1960.0194	1877.6598	1957.7103	42.18017173594344
1218.7985	1417.6985	1224.7996	1393.7293	52.791010943591246
1218.7985	1417.6985	1216.3625	1605.2684	391.1943802976808
1218.7985	1417.6985	1331.6653	1416.8865	235.08385850550928
1218.7985	1417.6985	1200.0924	1415.7225	40.038423981087746
2137.1428	723.28573	2143.2143	718.28573	16.87119115373268
2137.1428	723.28573	2152.1428	740.07144	44.299413409219405
2137.1428	723.28573	2107.5	692.57144	89.62800463632668
2689.3142	1700.0007	2671.4504	1769.8319	149.9370554386298
2689.3142	1700.0007	2620.5657	1746.0135	172.70635020738527
2689.3142	1700.0007	2635.1815	1687.0088	114.87924026076139
2689.3142	1700.0007	2722.3352	1710.2859	73.7446855893801
1348.8669	776.58581	1349.5267	749.86577	55.11195384817605
1348.8669	776.58581	1347.8773	813.86191	78.52206284378741
2340.6767	2365.8164	2276.2815	2351.7588	137.42702220663332
2340.6767	2365.8164	2337.4231	2328.0173	79.56999973783363
2340.6767	2365.8164	2346.8968	2372.3236	18.793161366892505
2340.6767	2365.8164	2332.447	2370.9839	20.287354951811356
2340.6767	2365.8164	2347.9494	2358.0652	22.200720831468118
1933.0799	2143.6184	1917.3814	2109.5148	77.8663065841454
1933.0799	2143.6184	1851.6102	2082.7191	213.93341305012711
1933.0799	2143.6184	1991.0019	2176.9101	139.75722569037674
1986.465	1769.4946	1976.8685	1753.3322	39.24187365098573
1986.465	1769.4946	1987.9802	1747.2713	45.390098807762094
1986.465	1769.4946	1975.8584	1852.8322	174.21056999501985
2272.2294	1654.1061	2302.3902	1626.7426	83.68241269228974
2272.2294	1654.1061	2274.3947	1661.0165	16.08219690528091
1474.0343	1813.6794	1489.1915	1777.9518	81.02326081504053
1474.0343	1813.6794	1497.8527	1829.9192	63.73976019866667
1474.0343	1813.6794	1446.1286	1788.1114	80.4378525158997
1474.0343	1813.6794	1446.4267	1851.5723	98.13905151793053
1156.2188	877.52816	1207.3497	877.85804	106.74820151086067
1899.44	808.72171	1858.3768	787.32277	95.35093710015497
1899.44	808.72171	1854.0461	810.59985	93.41521425299537
1899.44	808.72171	1928.7493	833.87693	82.12548206674128
1899.44	808.72171	1878.4059	779.20286	76.19778972513201
2355.9282	1210.451	2372.0907	1208.4307	34.10741607542508
2355.9282	1210.451	2341.0285	1153.6299	122.69243949244901
2355.9282	1210.451	2357.5456	1220.9066	21.62521244831637
2160.4374	1130.5243	2175.5946	1115.9085	46.45903838051321
2160.4374	1130.5243	2143.1149	1145.1401	48.05383482765228
1913.6898	1991.9398	1931.6803	1994.6192	37.52045344202223
1913.6898	1991.9398	1901.4409	1987.9206	27.67394308367919
2101.0714	520.07143	2072.1429	521.5	61.92568503486965
2101.0714	520.07143	2112.8571	520.07143	24.60500589
1908.9286	1089.0	1906.0714	1077.5714	25.503667305821576
1933.6845	1164.7416	1947.5741	1150.347	41.7605495052999
2135.2099	1741.5387	2117.7823	1751.1327	41.662228893629724
2656.2932	917.78266	2611.9044	906.41478	95.38709639693435
2656.2932	917.78266	2695.2688	926.98523	83.35426833030078
2656.2932	917.78266	2649.256	969.75009	108.3628109884173
2458.7088	611.39138	2449.5652	620.98322	28.76860761817119
2458.7088	611.39138	2459.7914	551.30405	126.59463071251763
2458.7088	611.39138	2463.5807	636.29244	54.9944437507209
1511.0714	899.35714	1480.9612	900.83611	61.61542135970252
1511.0714	899.35714	1508.138	1029.2961	271.28987236574847
1511.0714	899.35714	1510.435	877.48676	47.15495095967121
1511.0714	899.35714	1537.1429	900.07143	52.94347713243216
2369.8179	964.40305	2376.8889	979.63119	35.86667848511508
2369.8179	964.40305	2388.2974	954.87728	43.28336874668238
2369.8179	964.40305	2329.9142	943.39033	93.02055107710943
2359.7198	2452.8023	2346.8011	2426.008	62.54752725436359
2359.7198	2452.8023	2365.3657	2439.0224	31.71974595291711
2359.7198	2452.8023	2351.4901	2461.8933	25.45311170103609
1707.6629	1671.5098	1697.5614	1671.5098	17.956607793743366
1707.6629	1671.5098	1722.8152	1707.3702	78.92160195868193
2214.5712	1027.866	2233.6998	1048.3215	58.50268138388289
2214.5712	1027.866	2167.0297	1027.1083	99.18326833830288
2214.5712	1027.866	2190.0107	1004.6325	70.8823032666683
1692.1429	1105.4286	1662.4163	1107.7886	60.06709714065972
1692.1429	1105.4286	1727.8571	1070.4286	104.39552318191372
1757.1429	395.78571	1756.4286	432.21429	76.08483202663055
1757.1429	395.78571	1736.4286	415.78571	60.14062074735153
1757.1429	395.78571	1757.8571	386.5	20.18653479327821
2226.4793	2014.5118	2233.7503	1999.5063	36.3478078450527
2226.4793	2014.5118	2261.1243	2075.6818	147.74918417777891
2129.0057	1188.8548	2113.8833	1173.8305	42.95899565461683
2129.0057	1188.8548	2130.5965	1158.3351	64.50660575842154
2129.0057	1188.8548	2158.1909	1160.3726	83.64531674974043
2129.0057	1188.8548	2084.9548	1229.5681	124.7580739614987
1046.3698	1243.0318	1046.0399	1229.8368	28.26950276958105
1046.3698	1243.0318	1067.4819	1242.702	41.34395705491815
1046.3698	1243.0318	964.23038	1243.0318	171.482467134
1996.9566	616.26331	2017.527	604.3541	49.62277308981528
1996.9566	616.26331	2023.4816	630.33782	62.556860789242556
1996.9566	616.26331	1974.2208	596.77552	63.59896574887158
1695.036	1582.1113	1694.5309	1617.9717	74.87318310092564
1695.036	1582.1113	1695.036	1548.2712	71.71022763838356
1695.036	1582.1113	1721.4458	1581.2451	55.514865779999994
2332.447	2370.9839	2276.2815	2351.7588	124.71201695250636
2332.447	2370.9839	2337.4231	2328.0173	91.24873315548513
2332.447	2370.9839	2340.6767	2365.8164	20.287354951811356
2332.447	2370.9839	2324.6001	2376.0557	20.22627181296747
2332.447	2370.9839	2338.1886	2379.405	21.00069222016509
1970.5551	1161.2061	1960.201	1171.0551	24.616306198614332
1970.5551	1161.2061	1960.9586	1152.6198	26.883176036651097
1970.5551	1161.2061	1981.1617	1171.5602	26.53460687716278
1970.5551	1161.2061	1994.0411	1138.7302	66.61528692630074
2291.0259	1720.5781	2295.3191	1701.3852	38.15368362158868
2291.0259	1720.5781	2319.9528	1720.6098	59.33449913342439
2291.0259	1720.5781	2286.7328	1742.5489	44.29280408818296
2291.0259	1720.5781	2298.4759	1744.9308	51.81979607443278
2291.0259	1720.5781	2259.7112	1715.5273	61.730251955377284
1647.8004	1107.7886	1662.4163	1107.7886	31.663650165405265
1647.8004	1107.7886	1590.9611	1107.2472	118.66878950645219
1647.8004	1107.7886	1646.1764	1079.0982	59.99282765157672
2677.137	705.62023	2657.9982	766.86443	134.95930786277012
2677.137	705.62023	2678.2853	674.23258	64.77324533748245
2074.2644	888.20449	2061.0714	886.14287	29.16512350734684
2074.2644	888.20449	2081.9199	878.25231	25.09301004520254
2074.2644	888.20449	2088.8099	893.56335	30.75309008756883
2070.6659	1479.8069	2153.1401	1440.2607	187.78622797997912
2070.6659	1479.8069	2062.3723	1468.1486	29.72021949539862
2070.6659	1479.8069	2078.2072	1502.2743	49.47696024951612
1827.8116	1822.4342	1814.9352	1840.8811	48.11919043899288
1827.8116	1822.4342	1800.8186	1764.9533	132.9179837645971
1827.8116	1822.4342	1851.8808	1812.5967	53.71732787412915
2039.8624	1957.8248	2034.3121	1958.6382	11.809877941089827
2039.8624	1957.8248	2045.4605	1956.9636	12.007629011491508
2039.8624	1957.8248	2040.1973	1961.3177	7.8323832896822365
2039.8624	1957.8248	2039.2882	1954.332	7.587012561618966
1424.7386	907.87684	1428.0215	899.37752	18.54340350145596
1424.7386	907.87684	1423.4191	961.97667	111.60083764419126
1497.8527	1829.9192	1489.1915	1777.9518	105.73199904743144
1497.8527	1829.9192	1474.0343	1813.6794	63.73976019866667
1497.8527	1829.9192	1536.287	1857.5269	98.1864573541932
1464.5904	1395.7396	1367.8126	1396.0267	202.6434869228061
1464.5904	1395.7396	1470.3339	1394.3037	11.778961493545985
2164.3228	384.692	2154.8759	357.10591	59.357398406994086
2164.3228	384.692	2178.5714	384.71429	29.613398189999998
2164.3228	384.692	2136.2832	385.35175	57.164957083577335
1653.4511	1833.5139	1669.3127	1823.3672	39.310114602349614
1653.4511	1833.5139	1643.421	1847.3928	35.80582021945287
2031.5178	2632.0134	2051.3168	2604.4362	70.71257953145943
1984.6429	433.28571	1958.5714	432.57143	55.22031065212296
1984.6429	433.28571	2004.2857	448.64286	54.612801923829835
1297.742	1303.8437	1238.0097	1303.5565	125.30844820409727
1297.742	1303.8437	1335.9362	1304.418	79.14752568873939
2337.4231	2328.0173	2352.8298	2349.9312	56.58049227932381
2337.4231	2328.0173	2315.3177	2378.9265	116.49945855272048
2337.4231	2328.0173	2356.2748	2341.6058	49.26637849460394
2337.4231	2328.0173	2358.6671	2334.3331	47.016679860256076
2337.4231	2328.0173	2297.1359	2380.9361	138.81321907293216
2337.4231	2328.0173	2340.6767	2365.8164	79.56999973783363
2337.4231	2328.0173	2324.6001	2376.0557	104.90913823047822
2337.4231	2328.0173	2359.1456	2327.8259	45.55029430835493
2337.4231	2328.0173	2307.3751	2380.3619	126.35179864817644
2337.4231	2328.0173	2332.447	2370.9839	91.24873315548513
2337.4231	2328.0173	2336.8489	2315.1943	27.19659482527059
2337.4231	2328.0173	2347.9494	2358.0652	67.28921009413811
2140.4083	2210.4723	2066.2464	2203.4351	156.64833041398356
2140.4083	2210.4723	2212.4048	2205.0591	149.6044762642581
2400.1224	790.15174	2397.7753	744.48356	95.34567183140142
2400.1224	790.15174	2373.1693	792.59904	56.69849954583236
2400.1224	790.15174	2394.5666	886.62131	201.73324056698897
1721.4458	1581.2451	1695.036	1582.1113	55.514865779999994
2356.3193	923.99695	2357.4806	936.72909	26.21124487156851
2356.3193	923.99695	2376.3838	919.95634	42.93629225240145
2356.3193	923.99695	2331.9371	925.51218	49.603924787655416
2356.3193	923.99695	2366.8714	909.92794	37.42089636330449
902.59276	1687.4943	941.78014	1688.6606	81.84083332964609
902.59276	1687.4943	886.96446	1684.112	32.72248612193799
2358.2143	602.57144	2372.7282	640.0289	83.98544239447176
2358.2143	602.57144	2346.0714	593.28573	31.703695480450858
2038.7141	1929.7386	2032.8767	1930.1214	12.219851346492208
2038.7141	1929.7386	2044.7428	1928.6381	12.956848563038164
2038.7141	1929.7386	2038.8576	1933.6621	8.495959532684683
2219.4421	944.849	2211.8635	939.43573	19.443501174730738
2219.4421	944.849	2262.7819	937.60869	90.6713742446568
1800.8607	1868.8948	1823.0552	1859.1509	50.60420371411872
1800.8607	1868.8948	1787.8689	1844.2644	58.125438287237934
1800.8607	1868.8948	1792.3497	1875.0016	22.335979674984028
1543.2796	1979.9562	1530.2835	1981.1746	28.031117756972638
1694.3585	2102.6063	1687.2513	2099.5604	15.929930490624207
1694.3585	2102.6063	1704.1056	2103.2155	19.997028193538885
2047.2308	1943.2315	2052.0155	1942.2745	10.130283580071293
2047.2308	1943.2315	2045.939	1938.9731	9.20781344104396
2047.2308	1943.2315	2044.2165	1943.4707	6.331675223846043
2611.3631	1182.4917	2621.107	1131.0656	111.29323731576437
2611.3631	1182.4917	2610.2804	1204.6861	46.390349034195964
964.23038	1243.0318	1046.3698	1243.0318	171.482467134
1446.1286	1788.1114	1431.5831	1788.877	36.75959529
1446.1286	1788.1114	1474.0343	1813.6794	80.4378525158997
1446.1286	1788.1114	1463.7363	1775.097	44.205314333005234
1446.1286	1788.1114	1410.699	1843.4524	137.91752543623144
1446.1286	1788.1114	1446.8942	1775.8626	25.571819759999997
1719.2857	385.42857	1631.7857	384.71429	182.68744409257442
1719.2857	385.42857	1757.8571	386.5	77.55756975902055
1719.2857	385.42857	1722.1429	400.42857	32.48314608073485
965.87977	1394.4454	1050.1286	1395.5716	174.25877435544677
2278.6516	801.08674	2270.8229	807.65273	21.3027962167515
2112.8571	520.07143	2121.7857	520.07143	18.6551441167033
2112.8571	520.07143	2112.2593	531.27491	22.6308003163383
2112.8571	520.07143	2101.0714	520.07143	24.60500589
1872.7327	1972.2268	1877.6598	1957.7103	31.36363630913139
1872.7327	1972.2268	1890.9146	1978.734	40.077822851937
1872.7327	1972.2268	1840.7709	1958.4468	73.18954221262602
1872.7327	1972.2268	1880.9624	1987.5378	36.81164074013649
2136.2803	1256.7214	2133.9124	1240.9551	31.9647394867641
2136.2803	1256.7214	2114.9659	1263.1495	46.816465764672415
2136.2803	1256.7214	2153.9415	1257.1949	35.052332491861435
3528.3716	1572.2474	3560.8512	1563.5862	70.99159975524125
3528.3716	1572.2474	3502.3879	1592.8178	71.66298653104553
1336.8079	1155.4254	1360.3556	1156.7787	48.97398701057226
1336.8079	1155.4254	1338.3109	1135.1621	42.836892328223996
1336.8079	1155.4254	1225.5651	1154.6134	231.3989783367066
1336.8079	1155.4254	1335.7252	1244.4737	186.47898173806735
1405.2858	1812.0554	1410.699	1843.4524	65.21547195427947
1405.2858	1812.0554	1358.1903	1783.3651	115.12902573375486
3852.9193	558.51449	3994.8604	809.29742	601.6832690716461
2452.0645	1214.3298	2463.5478	1215.8609	24.18584421411849
2452.0645	1214.3298	2421.8252	1209.3537	65.55707749396605
1919.0878	2566.9595	1947.0185	2527.7151	101.59176609025494
2620.5657	1746.0135	2689.3142	1700.0007	172.70635020738527
2620.5657	1746.0135	2615.6937	1769.8319	52.096327129329204
2620.5657	1746.0135	2635.1815	1687.0088	125.28142526957912
1362.6434	1305.2796	1359.7717	1310.4487	14.047446313859648
1362.6434	1305.2796	1360.0827	1287.5652	38.251314972005666
1362.6434	1305.2796	1470.3339	1306.4283	224.83824658663409
1362.6434	1305.2796	1335.9362	1304.418	56.38490777874168
